ID,預測乳量
480,13.015001640772729
742,27.666691183494542
743,31.904091856033222
744,31.3560827987615
745,20.7506675465864
793,17.092204261968032
794,17.793349735189828
800,29.946051657293616
801,29.724989183005412
802,28.17751072687439
948,19.39168433912512
949,20.11170892401967
954,23.132281141011156
955,22.165164292709747
956,22.428949006821536
1512,12.941153947990172
1513,13.001069043880975
1552,23.57796625323608
1553,21.939516039954725
1554,22.169296384246962
1558,20.108637722541786
1559,20.199313091046697
1560,17.559514705978682
1561,18.145920594265558
1637,17.301449318470727
1638,22.670361743158143
1639,23.766117036356434
1717,12.652867287150945
1718,14.879525246327596
1719,14.514025715225975
1720,14.579491195500168
1721,14.64216253729848
1901,31.161050528375075
1985,31.083830197690652
1986,28.786552368257322
1987,29.87936622425621
1988,21.111225110283783
1989,24.497999623103663
1990,26.576559813805968
1991,25.7385739470088
2037,21.819927241050944
2038,21.893908764640916
2039,19.470195053710842
2040,17.95552274548609
2041,24.31433279627667
2042,23.090525419164205
2043,25.983126469293477
2073,29.99719871265997
2074,28.692234060906816
2075,27.954966952858737
2076,19.93938930764458
2077,22.707548772868066
2078,25.85182132773671
2079,24.69434542466583
2115,27.725389924833067
2116,29.30300936489085
2117,26.28639466212336
2118,22.83927620260945
2119,32.03825504745407
2120,31.911617692212417
2121,31.821002427107516
2147,32.90111449348379
2148,23.31780966478206
2149,31.50869382732176
2180,32.69952548373641
2181,26.24431567884554
2182,30.0121004325233
2183,33.57981098553649
2184,31.5977542539427
2206,16.48666875858043
2207,16.955083863217304
2274,13.69408398352254
2275,26.45920354267982
2316,13.161315998529256
2317,13.101446937379862
2318,13.196362793042569
2319,14.029662054770599
2320,14.678759374761244
2322,14.310304218746808
2323,14.563786106597995
2357,28.23668010894437
2358,29.951532933661348
2360,31.55347102063408
2361,27.002142523911417
2362,25.381285667398473
2363,24.521901273258617
2364,21.416795471431552
2489,15.768847892547202
2491,15.385858348045423
2492,15.54188378177431
2493,13.139086026934201
2494,15.951612813744863
2521,22.46365528414151
2522,22.019073523188524
2523,19.682581356770793
2524,24.55233001813831
2525,24.585536844671882
2527,26.029191706223845
2568,24.52564642726153
2570,23.26023248313192
2571,22.269449774589745
2572,18.695960767601363
2573,16.503150452930456
2574,21.199215366984387
2575,22.41612984474051
2605,33.23869017194977
2606,31.520178182508644
2607,26.091810979153692
2608,29.50699782423719
2636,20.795325609755817
2637,18.88829323491599
2638,23.35587781863909
2639,23.5965538347388
2642,27.502658132772485
2643,26.39650720714172
2644,25.92097610823205
2672,28.93882879319261
2673,29.117758854305535
2674,29.62141799953451
2676,26.313372523456618
2677,24.833609810949085
2678,19.724049172465502
2679,22.599284816902735
2712,15.406699500603668
2717,31.660730621793732
2718,28.11455240916559
2719,30.55308092209095
2749,19.34130050427698
2751,30.274740299519536
2752,26.56691457807341
2771,14.117642143481934
2772,14.487076821184235
2773,14.815739889554708
2774,14.738653390463487
2776,16.28080107540376
2777,15.167630584401817
2778,15.4659026905414
2842,30.31215086625669
2843,32.245908862286285
2844,27.12564966272704
2845,30.47740483295849
2881,28.253077590715066
2882,26.83506370965278
2883,27.257127111995594
2884,21.289358749276268
2885,19.46758976562014
2886,23.087819656701544
2887,24.48392380845063
2918,32.69952548373641
2919,33.57981098553649
2920,31.5977542539427
2921,26.4352449490711
2922,29.92419943275492
2952,33.0927292423075
2953,30.351691189816048
2954,26.723683025433893
2955,23.69573805411676
2956,28.742831192884196
2957,30.451850964423844
3026,32.83395403998182
3027,31.209156571408112
3028,28.33809172009341
3029,30.193075762098164
3030,26.46490782310822
3031,23.495357903160016
3184,32.226583818909646
3185,32.122322233586196
3186,26.59913241109811
3187,22.94431248802897
3188,25.753276016712597
3189,29.60346433613057
3190,27.772424184162897
3395,29.64518569164757
3396,28.414510414947994
3397,27.891482658955535
3398,24.29068724048082
3399,25.42795375804546
3400,22.565160817129748
3401,20.006957275568542
3436,19.97994975177678
3437,20.083151975845112
3438,21.730335685501768
3439,21.96593924881089
3440,23.081074393667837
3497,21.738539069105386
3498,21.047391680522892
3499,20.541272810194624
3500,19.82359660395032
3501,19.753447044619676
3502,16.63737176502283
3503,17.54244982577462
3588,15.174664286173044
3589,14.812498290357578
3590,15.426515990503031
3623,29.742088673832495
3624,27.402780251320227
3625,28.000350743945177
3626,24.887750066825276
3627,19.19275221341099
3652,14.868184346337518
3653,14.739620388661457
3654,14.533802884634282
3659,14.605145579743876
3660,14.620346133533875
3661,14.414131669525617
3687,17.44379070066087
3688,16.027939805824985
3689,19.87952363685841
3690,20.170244787230736
3695,20.928330280119813
3696,21.279672806093036
3697,21.64338901158138
3721,26.51197322385255
3722,34.272765723257685
3723,31.99540169876977
3724,30.302708953577138
3725,31.521155037716913
3726,25.21458984269372
3727,28.478896770606923
3755,21.059865362149043
3756,18.67473850413291
3757,25.027208419715947
3758,23.835116277631727
3759,27.658174234583424
3760,27.822556364057817
3761,28.44659969620186
3790,31.49120734663999
3791,31.840137495032124
3792,33.2341737255107
3793,28.423829470511798
3794,30.203574796497353
3795,24.23570500180832
3796,27.685011999318192
3821,29.059473184209804
3822,29.36397445593086
3823,30.758531959512
3825,23.10474606679845
3826,19.971365895460465
3827,26.320486598880397
3828,25.281414024875716
3852,14.372272659800739
3853,14.301611667630219
3854,14.095794163603044
3910,18.776651409004607
3911,18.32615587459955
3912,18.94724870073017
3914,17.179878734233554
3915,17.809701663159643
3916,14.969593545846221
3917,15.309559059925117
3918,15.953587546372534
3919,13.383792821423858
3921,15.807874602818435
3922,15.532882305873855
3923,15.528421065678783
3971,20.34088522738798
3972,21.114925026624086
3973,21.11767622827695
3975,19.792565731086487
3976,19.537272546418667
3977,17.037770894809768
3978,15.653482594459225
4001,17.508887495128462
4002,19.927801325349076
4003,23.45238379683255
4004,22.4310559247321
4006,26.288774797698398
4007,24.38855342125789
4008,24.924938371763826
4026,34.03927227912801
4027,32.770194135892986
4028,27.976453848201803
