ID,預測乳量
480,12.35516684688732
742,29.63102327879176
743,32.36545391463247
744,30.544824261184687
745,29.131002974157486
793,16.875211603988838
794,18.510994560266973
800,28.724853220243173
801,30.12766282891415
802,28.448145736628646
948,17.48905458719439
949,19.168571679479886
954,24.49305277065657
955,22.584791826914913
956,21.24839051181367
1512,12.737313972697255
1513,13.340370944334152
1552,23.32267630368247
1553,21.67639309298636
1554,20.429831843960464
1558,18.609202190512683
1559,17.232026105484554
1560,16.339825696980014
1561,16.637493152735587
1637,23.117051079454765
1638,24.182179480978643
1639,25.82846269167474
1717,11.553199623248156
1718,11.142337091568404
1719,12.027592083073895
1720,11.880860741480978
1721,12.767249503550149
1901,30.63063605463939
1985,31.583932090056674
1986,29.223788741255444
1987,30.613651408665746
1988,23.67724722544528
1989,25.24071345297285
1990,26.929903112572735
1991,26.082865248491117
2037,18.186576781612704
2038,19.78183091614197
2039,17.420653451738268
2040,17.152955359379934
2041,22.667588971113606
2042,21.602460569589752
2043,24.399301609431504
2073,27.981210715186705
2074,25.673380848095864
2075,26.483522556438263
2076,18.844598090745404
2077,20.360023262587557
2078,23.593562015762068
2079,21.914044923476578
2115,24.915851083686285
2116,26.48416096663657
2117,23.533201025997325
2118,22.119379738970128
2119,29.426351754340793
2120,28.304790620084347
2121,31.222371434871896
2147,30.76240501715107
2148,27.83986677274655
2149,28.963906621811482
2180,30.599344338705578
2181,25.433881104014393
2182,27.010605681382636
2183,29.912974340752818
2184,28.326383936089947
2206,15.478180109273815
2207,15.865857167351386
2274,13.028041453417503
2275,27.975432166666078
2316,12.552372704632173
2317,13.218277109751233
2318,13.806098563802722
2319,14.261478733206244
2320,16.586854954111747
2322,15.422703357146128
2323,15.078725788909376
2357,28.78162439326497
2358,30.23202639162248
2360,32.1685705202517
2361,27.48064991262111
2362,25.640700900500608
2363,24.838096152526923
2364,23.0185621123788
2489,16.362329032132386
2491,16.19872144981397
2492,16.147987384280675
2493,15.635165274643866
2494,15.908511189414751
2521,20.277563318306857
2522,18.598046226021363
2523,17.446842738116697
2524,22.35738215064065
2525,23.69378346574189
2527,25.602044409483565
2568,24.0766423598897
2570,22.405076862584036
2571,21.331153839645896
2572,18.521236815166077
2573,18.234851502276296
2574,18.790433866136368
2575,19.298153902306865
2605,30.777494109747572
2606,29.09797701746205
2607,25.796128795755116
2608,27.475645888040617
2636,18.42570118877003
2637,16.95652922198398
2638,20.048032318191495
2639,21.727549410476986
2642,26.525770894894833
2643,23.80736824281077
2644,24.617509951153178
2672,27.83509259007045
2673,26.506694438403205
2674,29.22057979160951
2676,24.42687560606942
2677,22.74735851378393
2678,19.445510292076968
2679,21.12502738436247
2712,10.208683161571779
2717,29.727022608966525
2718,28.047505516681024
2719,31.349353738387975
2749,20.192220885389794
2751,30.2205721055146
2752,30.20547963362585
2771,13.954051692949559
2772,13.699392998710104
2773,14.253236077045244
2774,14.39772832490482
2776,15.468605234823308
2777,14.699554950366615
2778,14.652919180261973
2842,31.70812406192804
2843,30.034076592515024
2844,27.258487977566926
2845,28.411745463093574
2881,28.59567644132737
2882,26.687415497585715
2883,25.35101418248445
2884,20.49560673520257
2885,18.838302931458145
2886,22.117937864624025
2887,23.79745495690953
2918,30.494223429847874
2919,29.541963037473117
2920,28.256287405223542
2921,25.147073649950947
2922,26.682382283063824
2952,30.440564877384148
2953,31.72955554042349
2954,25.585157430102267
2955,23.905640337816777
2956,27.207488559523714
2957,28.360746045050362
3026,29.6963294595633
3027,30.761457861087173
3028,26.46187851908832
3029,27.87569980611552
3030,24.924739865476287
3031,23.510918578449093
3184,30.05776529650909
3185,28.721363981407848
3186,27.515883163869223
3187,22.186439441840474
3188,23.86595653412596
3189,27.16780475583292
3190,25.48828766354741
3395,29.171368920843843
3396,26.45995730862387
3397,27.525085710147746
3398,23.225506368148892
3399,24.63932765517609
3400,21.869800562038904
3401,20.455979275011707
3436,18.553848532590948
3437,17.10855685129023
3438,21.970068680025985
3439,20.633667364924737
3440,23.87832962376764
3497,21.512088780033682
3498,18.80067716781374
3499,19.865805569337574
3500,17.095947804695136
3501,17.363645897053477
3502,16.501301284078238
3503,16.84378920773677
3588,14.80003990389734
3589,13.986187615896728
3590,15.892425901542397
3623,28.751630968284076
3624,26.040219356064096
3625,27.10534775758797
3626,24.219589702616314
3627,22.805768415589114
3652,14.931705201247542
3653,13.88345805210173
3654,14.426665048732142
3659,13.228580211603234
3660,13.483238905842684
3661,12.98605765624573
3687,16.398240088644823
3688,16.12119838602076
3689,16.95066551037414
3690,16.664280197484352
3695,19.73109750087414
3696,18.37789146430858
3697,21.162762580547533
3721,27.46158953345338
3722,31.590214684522167
3723,32.1795387523868
3724,28.74090499731391
3725,30.341619825846625
3726,25.753510531910237
3727,27.18601903946889
3755,21.469269570554726
3756,19.914732192741702
3757,24.313785294061958
3758,22.680307033705734
3759,27.163651056053084
3760,25.96810180963272
3761,28.60279097193661
3790,32.05318674006918
3791,31.32867347050552
3792,32.10455499124826
3793,27.907054488612193
3794,29.339562996170855
3795,24.73751832548542
3796,26.352168530767187
3821,27.269975560786573
3822,26.459833852444174
3823,29.17823650452824
3825,22.130686011921146
3826,20.451168919635652
3827,24.38001502011038
3828,23.226757534583744
3852,14.884614477366423
3853,13.903268119991655
3854,14.377788154045188
3910,16.637159334983522
3911,16.458300904317852
3912,16.979656552246514
3914,15.54849416901331
3915,15.994653378470865
3916,14.527627058400643
3917,14.963261948742257
3918,15.284445963854411
3919,15.07906467206819
3921,16.356114216077607
3922,15.779621518379512
3923,16.027628679700847
3971,19.509977680657165
3972,18.506473579070647
3973,21.32564921031158
3975,16.047062622488305
3976,16.935290112050573
3977,15.712919180127914
3978,15.435877477503851
4001,18.538425077085577
4002,18.824810389975358
4003,20.790426657302277
4004,19.357918149743615
4006,25.56891511488512
4007,22.64128489691821
4008,23.71520791985634
4026,32.310526725567655
4027,31.685361385323294
4028,28.62846510100699
4029,28.201193339459692
4030,29.815843544741462
4031,26.828449079337794
4057,28.29597120891435
4059,25.577568556830297
4060,26.913969871931528
4061,20.195901502789546
4062,18.51698272233157
4063,23.4977497244965
4064,21.818232632211004
4095,31.24290488007815
4096,32.585549133650495
4097,29.94005442595123
4098,31.32867347050552
4099,26.952659960547564
4100,28.38516846810622
4156,29.220484842984824
4157,27.31222389924316
4158,21.12041513686002
4159,19.440898044574528
4160,24.422263358566973
4161,22.742746266281486
4184,19.493611523755657
4185,21.07970782172028
4186,17.29176566441653
4187,18.144285700390906
4188,23.895875789672818
4189,22.835560106784772
4190,25.73055266365145
4268,28.805245478529063
4269,26.086842826445025
4270,26.89698453478741
4271,20.705175772404285
4272,19.025658680118784
4273,24.007023994111233
4274,22.327506901825732
4291,15.504425406777194
4292,16.450362399408693
4298,31.58593558999591
4332,27.836243648128917
4333,31.176744258732235
4334,29.94399432689991
4335,23.94029980300138
4336,25.61981689528688
4337,27.22219504844118
4338,28.391190169167754
4379,19.805946324609973
4380,18.684633090224025
4381,17.592309172208697
4382,16.916512339105996
4383,21.92041720135024
4384,23.399667900323056
4385,25.07657214957283
4415,17.60122335168423
4416,16.301204893737093
4417,15.941537983614825
4418,14.685244835411643
4419,15.103937707431331
4420,15.182013184274052
4421,15.05055794670478
4450,19.82655296152313
4451,18.397165962543777
4452,17.361711443468458
4453,16.49133768070014
4454,21.69210634179645
4455,22.871093091258594
4456,24.473207967393122
4481,17.791526045129245
4482,17.20514748993818
4483,17.154413424404893
4488,16.31228617070964
4489,16.57184718007907
4490,16.845193094849975
4534,12.958779381920564
4535,12.8403212063162
4536,12.733150382390347
4537,12.614692206785977
4540,13.599131257988528
4541,14.092747562235818
4542,14.25635514455424
4580,25.88846408950863
4581,23.93189387076336
4582,23.103592973269677
4586,18.0861878415419
4587,18.363229544165964
4588,19.344614820616254
4589,20.986805032602035
4603,22.516637748647867
4604,20.813956825635056
4605,19.175347197096624
4606,17.813124485957765
4609,24.65421722204704
4610,25.902536030485845
4611,27.439088338285995
4614,15.474221188785016
4651,27.67432162252021
4653,25.971332149491737
4654,24.789006084025257
4655,18.584466949732878
4656,20.281837768812316
4657,21.87666021704438
4658,23.163064493222862
4678,29.37305155836384
4679,30.16726894073852
4680,31.310262770952022
4681,27.447815084963533
4682,26.257495678162027
4683,24.602607550506605
4684,22.887383004633225
4700,20.565988377442352
4701,25.951256037492566
4703,24.018840456249105
4704,22.6740367804157
4722,26.273006199067932
4723,27.41263826584901
4725,29.10118525612347
4726,24.35517972167511
4727,22.397284448405365
4728,19.39872011508951
4729,20.92571828388435
4749,24.407952069923773
4751,22.46004854675373
4752,21.282088218336163
4753,17.790929855957195
4754,16.683138513886153
4755,18.657623016971538
4756,19.441878401809042
4784,12.843921730357554
4785,12.58926303611811
4786,12.092081786521154
4787,12.346740480760598
4788,13.183533396770585
4789,13.365375257718402
4791,13.66857850748561
4824,29.624906538450812
4826,27.781297543137978
4827,26.444896228036722
4828,21.06322917399598
4829,19.383712081710495
4830,22.685560303417436
4831,24.36507739570293
4866,32.68052221972322
4867,28.62846510100699
4868,31.550078147115133
4869,30.237042232211582
4870,27.249647766807907
4871,28.68215627436656
4905,19.408529996365523
4906,20.499860795849802
4907,21.907964136049774
4909,17.463510350363695
4910,18.316030386338078
4922,19.527344076461535
4923,18.70735687850822
4924,17.262556481586287
4925,18.056539615100526
4927,24.32556556087938
4928,22.943564223896573
4929,21.607162908795324
4963,23.53282251922463
4964,20.44100338167099
4965,21.61035644130406
4970,17.49202507356438
4971,16.266074185546508
4972,18.548262250749815
4973,19.256869316825718
4979,16.632842251473775
4980,16.58016163259178
4981,17.084586038340444
4992,27.85077005827976
5004,17.29329477335429
5005,17.863074472747055
5006,19.510977051531068
5007,18.427811715629797
5009,23.677299672093927
5010,20.902743445876364
5011,21.746001889251563
5021,21.736884141249824
5022,21.4611101732825
5023,22.046423306759888
5025,19.562993274823583
5026,20.456179156661385
5027,18.70270212981129
5028,17.80951624797348
5067,28.16160867399579
5068,25.115345836294136
5069,26.284698895927207
5082,24.971225831825873
5083,23.801872772192787
5084,26.893691909746444
5086,18.561667379005627
5087,19.68666877527466
5088,21.909694770074736
5089,20.748443986864398
5090,25.911019170711228
5091,27.204729964841462
5092,24.413493034862988
5093,22.72975799684786
5094,30.985254617329094
5095,29.027604380564664
5096,29.92201190270133
5110,26.477451868400863
5111,25.49570340567806
5112,28.217880173295384
5114,20.635001540106614
5115,23.893080849897952
5116,22.257332669528072
5134,29.0449937702277
5135,26.039781428160058
5136,27.209134487793136
5137,22.965352181541615
5138,24.180083648353985
5139,21.798963683076135
5140,20.373356652512683
5151,17.411588738551593
5152,17.860008135741666
5153,19.81957596955499
5154,18.738511752931515
5155,22.45820856228541
5156,21.20996711533216
5157,24.065518252549357
5169,20.48695868662767
5170,19.543420070938186
5185,22.313179657244717
5186,21.087595670366944
5187,23.89419567897092
5193,18.687500716833544
5194,19.67881746888952
5201,19.451052661153657
5202,18.682029423904766
5208,25.523029505719578
5209,31.081492728891092
5222,27.70391245256008
5223,26.534559392926997
5224,29.56118405669365
5226,20.34907172578641
5227,22.02858881807191
5228,24.915587785515285
5229,23.614095820896253
5230,18.96493304233618
5231,19.600715583052732
5232,18.66690790496214
5233,17.949524986284676
5235,22.53134158201723
5236,20.501545537910303
5237,21.29927122591279
5268,27.6632922976965
5269,26.493939238063422
5270,29.390508803582176
5272,20.838261574278086
5273,22.052993041090467
5274,24.58218835959046
5275,23.219381539555943
5302,30.803614146046886
5303,28.23559437022925
5304,28.031188927144274
5305,29.49347669009032
5306,26.40123444199142
5307,24.704743131699384
5308,23.354784675517756
5310,24.020027284212347
5315,27.748483282064015
5316,26.07892278276109
5317,27.6092101145028
5318,30.426497172217616
5319,29.116734141991113
5332,31.03763605512731
5333,26.164617119961786
5334,28.426184452847462
5335,29.78270604065446
5336,26.82279620986364
5337,25.54697412581804
5352,24.65241351581301
5353,23.491587298666502
5355,26.394410868881113
5356,19.58255600935604
5357,21.904497010003443
5358,20.689765543191065
5359,27.80022992369736
5360,20.469321107497727
5361,21.20916384597155
5362,22.327230847735457
5364,21.57213389202983
5365,21.603601148612995
5384,18.72520992670345
5385,18.09573692289373
5387,19.29850742675282
5388,30.636268578567773
5389,29.254275765407815
5399,26.797065099136532
5400,29.58869163555221
5401,30.46591765965732
5402,24.825059106961408
5403,23.610327640149034
5404,27.559792448091816
5405,26.04779424130187
5418,26.35783204673697
5419,25.188478987103892
5420,28.098260351631495
5422,21.829749973775733
5423,23.094690335604888
5424,19.617231001631623
5425,20.720255111065804
5426,22.61181007856583
5427,22.03919371070853
5429,22.955397736876375
5430,22.856787918756513
5431,22.866282340900828
5436,30.80360914201404
5437,30.352608955706042
5438,20.488877057324235
5439,21.729474696738677
5445,23.319032840557004
5446,22.88535583395563
5447,23.984275449251594
5449,30.25738959138434
5450,30.215105262874925
5473,21.492591666065117
5474,19.61698335150566
5475,20.189322093479042
5476,26.389830048470742
5477,30.91755447076169
5501,25.543006566475412
5502,23.598928220641653
5503,22.197418398662116
5504,18.255498968914793
5505,18.789455883312193
5506,20.85316230534613
5507,19.75013819591195
5508,24.291374312195096
5509,25.179417093989226
5510,23.952154062415165
5511,23.37953769455786
5512,25.36051152849041
5513,26.158802126411754
5514,27.11823585467652
5529,30.16457197920355
5530,28.62294327181441
5531,27.453590212181336
5532,21.146791158779237
5533,22.36152262559162
5534,25.17776378765629
5535,23.665765580866335
5545,27.796235359338205
5546,28.965588418971283
5547,30.421160955143257
5549,24.8214094505499
5550,26.10465041221843
5551,23.24521881128343
5552,21.565701718997936
5564,29.107006037133743
5565,27.36657773223921
5566,26.304179543745946
5567,20.439996836241882
5568,21.83395232759364
5569,24.215072292871493
5570,23.000340826059116
5571,17.022233624275305
5572,17.594052110321144
5573,17.969301618669714
5574,18.96180268557312
5587,27.17793796687882
5588,30.662596498315565
5589,29.276512868625325
5590,24.501525481581016
5591,21.84473979926222
5593,21.01739891153876
5594,20.985931654955582
5599,17.969500690863153
5600,18.862686572700948
5601,19.72297771771325
5602,20.082090123507097
5614,19.54738818842051
5615,22.044237280037052
5616,20.779273476872522
5617,23.230198057819198
5618,24.329117673115167
5620,23.663875064420576
5628,23.085204106958226
5629,23.174319502933766
5630,23.075709684813912
5632,22.37156935461225
5633,22.96270799668901
5634,20.436861018321732
