ID,預測乳量
480,14.141989707946777
742,30.915773391723633
743,32.36408233642578
744,30.616182327270508
745,22.87444305419922
793,16.24732208251953
794,17.85905647277832
800,25.739646911621094
801,24.35163688659668
802,25.572227478027344
948,16.691085815429688
949,17.452381134033203
954,23.235145568847656
955,20.73341941833496
956,20.327354431152344
1512,11.818180084228516
1513,12.159910202026367
1552,24.326459884643555
1553,22.557355880737305
1554,21.85297393798828
1558,20.116268157958984
1559,19.064537048339844
1560,16.10919189453125
1561,17.391172409057617
1637,18.06343650817871
1638,23.228229522705078
1639,25.10419464111328
1717,7.388073921203613
1718,13.358194351196289
1719,13.166330337524414
1720,13.325127601623535
1721,13.508060455322266
1901,10.064271926879883
1985,31.5612850189209
1986,30.357711791992188
1987,31.04270362854004
1988,24.12480926513672
1989,26.778898239135742
1990,30.193925857543945
1991,28.687185287475586
2037,21.86615753173828
2038,22.06300926208496
2039,19.247238159179688
2040,17.34413719177246
2041,24.70755958557129
2042,24.81977081298828
2043,26.34732437133789
2073,30.64629364013672
2074,27.36077308654785
2075,27.828947067260742
2076,21.754528045654297
2077,21.892499923706055
2078,24.9278621673584
2079,24.37326431274414
2115,26.900869369506836
2116,28.802093505859375
2117,25.029176712036133
2118,24.137025833129883
2119,32.781089782714844
2120,31.15488052368164
2121,31.417964935302734
2147,37.025428771972656
2148,29.372713088989258
2149,38.13182830810547
2180,31.954492568969727
2181,25.439552307128906
2182,28.766529083251953
2183,32.34168243408203
2184,29.714588165283203
2206,11.873100280761719
2207,13.179913520812988
2274,13.101984024047852
2275,25.72100830078125
2316,13.099357604980469
2317,13.590325355529785
2318,14.895074844360352
2319,14.31126880645752
2320,17.262081146240234
2322,16.023372650146484
2323,16.28487205505371
2357,26.36862564086914
2358,27.053617477416992
2360,30.852235794067383
2361,25.072063446044922
2362,23.984506607055664
2363,21.50216293334961
2364,19.994970321655273
2489,18.620126724243164
2491,17.839710235595703
2492,18.132282257080078
2493,15.83648681640625
2494,18.010475158691406
2521,21.476333618164062
2522,21.15602684020996
2523,19.043354034423828
2524,24.351308822631836
2525,23.814266204833984
2527,25.454030990600586
2568,26.653608322143555
2570,24.558683395385742
2571,23.89922332763672
2572,18.900985717773438
2573,18.126283645629883
2574,21.067785263061523
2575,21.677112579345703
2605,31.555932998657227
2606,31.022920608520508
2607,25.89653968811035
2608,28.845163345336914
2636,24.36167335510254
2637,22.503032684326172
2638,25.159700393676758
2639,25.916088104248047
2642,31.468225479125977
2643,28.929584503173828
2644,29.21338653564453
2672,28.370119094848633
2673,27.801733016967773
2674,30.433156967163086
2676,26.42117691040039
2677,24.814224243164062
2678,23.290403366088867
2679,25.08469581604004
2712,13.518582344055176
2717,38.231468200683594
2718,34.80952453613281
2719,38.1173095703125
2749,17.77831268310547
2751,27.894989013671875
2752,27.233016967773438
2771,13.456880569458008
2772,12.965758323669434
2773,13.802770614624023
2774,14.104997634887695
2776,16.28302574157715
2777,14.928645133972168
2778,14.466087341308594
2842,25.566543579101562
2843,20.197784423828125
2844,18.38433837890625
2845,18.789831161499023
2881,28.79288101196289
2882,27.451862335205078
2883,26.88347625732422
2884,21.04002571105957
2885,19.35890769958496
2886,23.784482955932617
2887,24.857357025146484
2918,35.038475036621094
2919,35.39200973510742
2920,34.61181640625
2921,31.772493362426758
2922,34.83088684082031
2952,36.56548309326172
2953,34.10240936279297
2954,33.844783782958984
2955,31.616249084472656
2956,35.70926284790039
2957,36.14179992675781
3026,38.71670913696289
3027,37.95758056640625
3028,35.24991226196289
3029,36.11201477050781
3030,32.63786697387695
3031,29.88359832763672
3184,29.452911376953125
3185,29.71993637084961
3186,27.849502563476562
